AXP,DuPont,3M,Walmart,Alcoa,Exxon,McDonald,WaltDisney,Boeing,Ford,Merck,CAT,GE,PG,Chevron,IBM,Pfizer,CocaCola,J&J,UTX
1.6337,1.4059,1.5165,1.6069,1.4153,1.4781,1.3191,1.5363,1.6396,1.2907,1.5771,1.1258,1.5702,1.3377,1.4317,2.039,1.3957,1.2749,1.5155,1.3813
1.6387,1.4535,1.5281,1.5984,1.4072,1.4742,1.3284,1.5204,1.6344,1.2674,1.5689,1.1329,1.5753,1.3432,1.4294,2.0327,1.3909,1.2774,1.5147,1.3835
1.6369,1.4453,1.5194,1.5962,1.4082,1.4761,1.322,1.5051,1.6162,1.2531,1.5765,1.1258,1.5762,1.3367,1.4246,2.0318,1.4009,1.2931,1.5147,1.3657
1.6272,1.44,1.5206,1.5873,1.4007,1.4716,1.3201,1.5093,1.6108,1.2824,1.5894,1.1173,1.5678,1.3288,1.4275,2.0398,1.4252,1.2769,1.5117,1.3709
1.6314,1.4334,1.5231,1.5771,1.3998,1.467,1.3249,1.5088,1.6018,1.2718,1.5938,1.1109,1.5853,1.332,1.432,2.0345,1.425,1.2639,1.5085,1.374
1.6309,1.4376,1.5247,1.5846,1.4186,1.4655,1.3318,1.5023,1.5925,1.2876,1.6014,1.1202,1.5862,1.3336,1.4368,2.0289,1.4135,1.2769,1.5053,1.364
1.6332,1.4414,1.5305,1.5934,1.4098,1.4717,1.3328,1.5031,1.591,1.3107,1.5998,1.1258,1.5808,1.3367,1.4365,2.0374,1.4191,1.2931,1.5135,1.3749
1.6378,1.4493,1.5328,1.594,1.4072,1.4732,1.3318,1.4989,1.5987,1.3128,1.6075,1.1156,1.5785,1.3385,1.433,2.0329,1.4221,1.2984,1.5215,1.3835
1.613,1.4539,1.5357,1.6026,1.4106,1.4739,1.3318,1.4995,1.6058,1.3069,1.6102,1.1209,1.5711,1.3385,1.4464,2.0245,1.4317,1.2907,1.5248,1.3797
1.6126,1.4603,1.5314,1.5934,1.4016,1.4739,1.3318,1.4967,1.6017,1.3166,1.6077,1.1216,1.5582,1.3398,1.4352,2.0102,1.4246,1.3056,1.5284,1.3797
1.6188,1.4613,1.5364,1.5906,1.4057,1.482,1.3434,1.4916,1.5762,1.3049,1.6062,1.1149,1.5606,1.3491,1.4358,2.0047,1.4239,1.312,1.5315,1.3854
1.6235,1.4678,1.5355,1.5906,1.4209,1.4748,1.3452,1.4973,1.5654,1.3128,1.6077,1.1229,1.5577,1.3479,1.4322,1.998,1.4186,1.306,1.5352,1.3817
1.6323,1.4803,1.5293,1.5895,1.4249,1.4768,1.3485,1.5031,1.5513,1.3019,1.6039,1.1216,1.5616,1.3414,1.4381,1.9983,1.4312,1.3193,1.5317,1.38
1.6277,1.4754,1.5302,1.6058,1.4234,1.4738,1.3485,1.5108,1.5322,1.3214,1.6047,1.1274,1.5625,1.3402,1.4293,1.9947,1.4211,1.323,1.5292,1.366
1.6277,1.4824,1.5307,1.5984,1.4209,1.4784,1.3442,1.5224,1.534,1.3235,1.6162,1.1281,1.566,1.3351,1.4158,2.0021,1.4336,1.3185,1.5303,1.3731
1.6188,1.4791,1.5276,1.5978,1.4193,1.4729,1.3596,1.519,1.5369,1.3318,1.6144,1.1323,1.564,1.3385,1.4205,2.0016,1.428,1.3257,1.5342,1.3598
1.6328,1.4791,1.529,1.6117,1.4089,1.4652,1.3604,1.5258,1.5468,1.3336,1.6121,1.1326,1.5606,1.3385,1.4185,2.0003,1.4125,1.3349,1.5262,1.3558
1.6387,1.4797,1.5328,1.6226,1.4121,1.4719,1.372,1.5305,1.567,1.3393,1.6097,1.137,1.564,1.3134,1.4178,2.0047,1.4198,1.3422,1.5317,1.3621
1.6369,1.4748,1.5376,1.6164,1.4113,1.4657,1.3736,1.5271,1.5681,1.3393,1.6071,1.1323,1.5558,1.3062,1.4111,1.9954,1.4214,1.3367,1.5342,1.3608
1.6286,1.4524,1.529,1.6069,1.4257,1.4636,1.3655,1.5258,1.5615,1.3393,1.6014,1.1193,1.5386,1.2953,1.3992,1.9922,1.4125,1.328,1.5321,1.3634
1.6359,1.4633,1.518,1.6287,1.3965,1.4616,1.3638,1.5278,1.5513,1.3347,1.5959,1.1202,1.5293,1.2914,1.4011,1.9886,1.4201,1.3193,1.5205,1.3617
1.6295,1.4643,1.5127,1.6599,1.3802,1.4601,1.3744,1.535,1.5574,1.3336,1.6068,1.1294,1.5354,1.2929,1.3936,1.989,1.4417,1.3274,1.5289,1.3644
1.6262,1.4467,1.5103,1.6407,1.3811,1.4606,1.3769,1.5317,1.5619,1.3357,1.6109,1.1099,1.5314,1.2978,1.3972,1.979,1.4417,1.3306,1.5297,1.3625
1.6373,1.4385,1.5061,1.6231,1.389,1.4649,1.3727,1.546,1.5613,1.2949,1.6154,1.0874,1.5241,1.2995,1.3962,1.9774,1.4473,1.3359,1.5284,1.3481
1.624,1.4409,1.5058,1.6307,1.3768,1.4636,1.3713,1.5467,1.5613,1.2978,1.6237,1.0903,1.5303,1.3047,1.3911,1.9779,1.44,1.3418,1.5303,1.3341
1.6192,1.439,1.5073,1.6323,1.3653,1.4711,1.3736,1.5217,1.569,1.2949,1.6224,1.0896,1.5215,1.3058,1.3916,1.9713,1.4532,1.3414,1.5281,1.342
1.616,1.4366,1.5031,1.6358,1.3758,1.4559,1.3629,1.5149,1.5586,1.2909,1.6171,1.081,1.5152,1.3098,1.4004,1.9568,1.4496,1.3418,1.5205,1.3499
1.6139,1.4342,1.5064,1.6417,1.3829,1.4568,1.3502,1.5045,1.5597,1.2991,1.6026,1.0777,1.5283,1.2967,1.4023,1.9636,1.4265,1.33,1.5123,1.3434
1.6087,1.4396,1.5109,1.6679,1.3707,1.4559,1.3545,1.4967,1.5597,1.2967,1.6094,1.0777,1.5252,1.313,1.3824,1.9619,1.4315,1.3397,1.5151,1.3365
1.6262,1.442,1.5012,1.678,1.3802,1.4585,1.357,1.498,1.5546,1.3019,1.6067,1.0878,1.5369,1.3158,1.3824,1.9561,1.4387,1.3239,1.5066,1.3369
1.6057,1.4307,1.4991,1.6684,1.3854,1.4346,1.3502,1.4989,1.5524,1.2973,1.5924,1.0864,1.5406,1.3166,1.3827,1.9543,1.4276,1.312,1.499,1.3359
1.6077,1.4178,1.4979,1.6715,1.3863,1.4299,1.3452,1.4923,1.558,1.2978,1.598,1.1,1.5416,1.3235,1.389,1.9627,1.4326,1.3153,1.5144,1.3424
1.6169,1.4116,1.5016,1.6586,1.3688,1.4406,1.3302,1.482,1.5535,1.2978,1.5897,1.1048,1.5431,1.3118,1.3972,1.9646,1.4666,1.3153,1.5188,1.3485
1.6332,1.4191,1.4883,1.6752,1.3707,1.44,1.3391,1.4916,1.5415,1.2984,1.5518,1.1075,1.5303,1.3126,1.4077,1.9732,1.4509,1.3269,1.5085,1.3462
1.6154,1.4203,1.4888,1.6775,1.3662,1.4456,1.3502,1.5051,1.5345,1.2938,1.5539,1.1143,1.5262,1.3118,1.405,1.9825,1.4425,1.3243,1.5068,1.3359
1.6014,1.4241,1.4888,1.6775,1.3724,1.4487,1.346,1.4866,1.5328,1.2882,1.5619,1.1245,1.5381,1.3126,1.4115,1.9499,1.4561,1.3243,1.513,1.3369
1.6024,1.4276,1.4964,1.678,1.4023,1.4459,1.3452,1.4716,1.5256,1.2991,1.5694,1.1222,1.52,1.3036,1.4171,1.9276,1.4412,1.3073,1.5213,1.3481
1.6111,1.4276,1.4926,1.6827,1.3972,1.449,1.3452,1.4813,1.5143,1.3051,1.5759,1.0941,1.5283,1.2874,1.4181,1.9367,1.453,1.301,1.5183,1.3593
1.613,1.4355,1.4957,1.6738,1.3915,1.4425,1.346,1.4916,1.5189,1.3064,1.5751,1.0945,1.5386,1.2865,1.427,1.9302,1.4431,1.3032,1.5065,1.3634
1.6014,1.4478,1.5039,1.6711,1.3964,1.4448,1.3477,1.488,1.5201,1.3019,1.5869,1.0969,1.5262,1.2751,1.4336,1.9305,1.4532,1.3056,1.5224,1.3589
1.6009,1.4338,1.5064,1.6847,1.3617,1.4482,1.3545,1.4754,1.5134,1.292,1.613,1.1041,1.5278,1.2797,1.4185,1.9331,1.4703,1.2918,1.535,1.3572
1.5934,1.4524,1.5009,1.6917,1.3259,1.4589,1.3621,1.4747,1.5177,1.2874,1.6206,1.099,1.5184,1.2797,1.4181,1.9221,1.4794,1.2923,1.5444,1.3555
1.5999,1.4307,1.4923,1.6865,1.346,1.4456,1.3579,1.496,1.5046,1.288,1.6217,1.0759,1.5088,1.2819,1.4161,1.9276,1.4688,1.3028,1.5444,1.3504
1.5908,1.4209,1.487,1.6887,1.3543,1.4478,1.3614,1.498,1.5122,1.2737,1.6188,1.0719,1.5065,1.2776,1.4106,1.9349,1.4502,1.3115,1.5425,1.3462
1.576,1.4221,1.4893,1.659,1.3581,1.4459,1.357,1.4923,1.5046,1.2651,1.6246,1.0828,1.523,1.2806,1.4283,1.9188,1.4573,1.313,1.5422,1.3383
1.5776,1.4318,1.4989,1.6552,1.3469,1.4389,1.352,1.4989,1.5027,1.2558,1.6349,1.0878,1.5312,1.2835,1.4226,1.9346,1.4654,1.3115,1.5479,1.3462
1.579,1.4314,1.4764,1.6543,1.3469,1.4533,1.3614,1.5045,1.4911,1.2582,1.6308,1.0976,1.5038,1.2856,1.4318,1.9528,1.4676,1.3073,1.5481,1.3306
1.5769,1.4191,1.471,1.6599,1.3566,1.4476,1.367,1.5073,1.4925,1.2482,1.6317,1.0711,1.5107,1.2923,1.4366,1.9531,1.4704,1.3017,1.5517,1.3471
1.58,1.4265,1.4842,1.6328,1.3608,1.4624,1.3442,1.5149,1.4833,1.237,1.6172,1.0853,1.4994,1.2676,1.4408,1.9703,1.4542,1.3139,1.5373,1.3137
1.5861,1.4419,1.4867,1.6474,1.345,1.4672,1.3576,1.5111,1.479,1.237,1.6166,1.0993,1.5054,1.2828,1.4423,1.9695,1.4565,1.321,1.5352,1.331
1.5937,1.4433,1.4895,1.6538,1.3653,1.4669,1.3638,1.5204,1.4732,1.2526,1.618,1.0938,1.5049,1.2835,1.4472,1.9539,1.4613,1.3051,1.5345,1.3292
1.6095,1.4325,1.4839,1.6297,1.3489,1.4738,1.3736,1.5258,1.4704,1.2453,1.618,1.0828,1.495,1.2835,1.4462,1.9719,1.4544,1.3134,1.5236,1.3336
1.5892,1.4373,1.4784,1.6297,1.3424,1.4725,1.3629,1.5163,1.4719,1.2453,1.6084,1.0806,1.5011,1.2781,1.4545,1.9622,1.4509,1.3051,1.4967,1.3336
1.5877,1.4331,1.4867,1.6195,1.3627,1.4703,1.3467,1.5363,1.4615,1.2383,1.6001,1.0781,1.5145,1.2716,1.4496,1.9619,1.4496,1.2918,1.4908,1.3292
1.581,1.4373,1.4876,1.6312,1.3627,1.4768,1.3452,1.539,1.4711,1.2545,1.6073,1.0867,1.5081,1.2751,1.455,1.9722,1.4601,1.2709,1.4972,1.3322
1.5923,1.4403,1.4667,1.6358,1.3768,1.4732,1.3477,1.539,1.4657,1.2582,1.5978,1.086,1.5156,1.2806,1.4615,1.9793,1.4544,1.2662,1.4908,1.3224
1.5882,1.4484,1.4735,1.6348,1.3707,1.4774,1.3477,1.541,1.4622,1.2676,1.6051,1.0867,1.5219,1.2871,1.4633,1.994,1.4591,1.2785,1.4987,1.3359
1.5716,1.453,1.4784,1.6307,1.3608,1.479,1.3452,1.533,1.4649,1.2882,1.5986,1.0969,1.5145,1.2826,1.4637,1.9675,1.47,1.2869,1.4957,1.3471
1.6041,1.4582,1.4886,1.6437,1.3347,1.4689,1.3562,1.5416,1.4773,1.3032,1.6096,1.1096,1.5161,1.2923,1.4568,1.9809,1.4613,1.2898,1.5008,1.3526
1.6138,1.4582,1.4771,1.6407,1.345,1.4698,1.3512,1.5284,1.4601,1.3049,1.6102,1.1166,1.5049,1.294,1.4621,1.9779,1.4576,1.2669,1.4967,1.3535
1.5963,1.4524,1.4651,1.6392,1.3471,1.4622,1.3596,1.5224,1.4601,1.3028,1.6132,1.1123,1.5049,1.294,1.4579,1.9901,1.4506,1.27,1.488,1.3345
1.5895,1.4707,1.4655,1.6211,1.3566,1.4598,1.3629,1.5281,1.4524,1.2951,1.5921,1.1281,1.5135,1.2894,1.4606,1.9884,1.4363,1.2625,1.4719,1.3428
1.5907,1.4672,1.4654,1.6312,1.3634,1.4515,1.3793,1.5371,1.4643,1.2989,1.5916,1.1239,1.5177,1.294,1.4597,1.9915,1.4519,1.2598,1.4787,1.3458
1.6002,1.4649,1.4643,1.6538,1.3714,1.4562,1.3988,1.525,1.453,1.3038,1.5882,1.1225,1.5161,1.298,1.4621,1.9917,1.4352,1.2639,1.4723,1.3326
1.6114,1.4678,1.4643,1.6613,1.3692,1.4619,1.3918,1.5224,1.4573,1.3113,1.5955,1.1303,1.5193,1.3298,1.4506,1.9962,1.4276,1.2655,1.4663,1.3555
1.5923,1.4682,1.4673,1.6642,1.3758,1.4682,1.395,1.5298,1.4719,1.2896,1.5899,1.1329,1.5292,1.3393,1.4512,1.9641,1.4272,1.2555,1.4685,1.3666
1.6051,1.4744,1.4816,1.672,1.3446,1.4521,1.3997,1.5271,1.4615,1.2995,1.5874,1.1433,1.5261,1.3397,1.4532,1.9658,1.4201,1.2572,1.4679,1.3608
1.6119,1.477,1.4777,1.6702,1.3502,1.4515,1.4072,1.525,1.4719,1.2911,1.5858,1.1547,1.5281,1.3444,1.46,1.9501,1.4283,1.2617,1.4679,1.3775
1.5912,1.47,1.4806,1.6548,1.3473,1.4714,1.4011,1.539,1.476,1.2956,1.6073,1.1405,1.5167,1.3553,1.4547,1.9388,1.4425,1.2674,1.4866,1.3674
1.5923,1.4682,1.4852,1.6594,1.3418,1.4735,1.4035,1.5434,1.4628,1.2878,1.6202,1.1239,1.5022,1.361,1.455,1.9441,1.4376,1.2686,1.4954,1.3585
1.5642,1.4722,1.4819,1.6262,1.363,1.4745,1.4125,1.5402,1.4685,1.3098,1.6208,1.1245,1.5124,1.3587,1.4636,1.9585,1.4346,1.2725,1.4926,1.3481
1.5506,1.4655,1.4761,1.6312,1.3742,1.4685,1.4263,1.519,1.4538,1.3204,1.6182,1.1225,1.5124,1.3595,1.4685,1.9426,1.4436,1.2781,1.4887,1.3475
1.5489,1.4726,1.481,1.6392,1.3755,1.4636,1.4213,1.5184,1.4551,1.3156,1.6189,1.1216,1.506,1.3574,1.4637,1.9408,1.4487,1.2629,1.4944,1.3508
1.5588,1.4781,1.4972,1.6538,1.3876,1.4714,1.4376,1.5128,1.4607,1.3145,1.6186,1.1399,1.506,1.357,1.4676,1.9534,1.4352,1.2629,1.4975,1.3545
1.5653,1.4791,1.4768,1.6562,1.3964,1.4719,1.4419,1.521,1.4408,1.3326,1.6137,1.1377,1.5219,1.3469,1.464,1.9443,1.4346,1.24,1.483,1.3612
1.5556,1.4898,1.4771,1.6576,1.4005,1.4735,1.439,1.5298,1.4342,1.3343,1.6049,1.1452,1.5322,1.3502,1.4526,1.9519,1.432,1.246,1.4824,1.3692
1.5615,1.4925,1.4787,1.6552,1.399,1.4652,1.427,1.5317,1.4385,1.3241,1.6056,1.144,1.5363,1.3516,1.4547,1.9405,1.4346,1.2405,1.4918,1.3722
1.5743,1.5002,1.4916,1.6618,1.4093,1.4636,1.4363,1.533,1.4467,1.3306,1.5904,1.1303,1.5413,1.3495,1.4592,1.939,1.4442,1.2353,1.489,1.3893
1.5669,1.5002,1.4964,1.6499,1.4153,1.4633,1.4411,1.5442,1.4437,1.3241,1.5896,1.1433,1.5393,1.3512,1.4642,1.9464,1.4425,1.2245,1.4819,1.3915
1.5684,1.5019,1.5037,1.6623,1.3979,1.4732,1.4425,1.5434,1.4437,1.3322,1.5969,1.1461,1.525,1.3477,1.4655,1.9509,1.4376,1.2307,1.483,1.3967
1.5774,1.4967,1.4833,1.6548,1.3972,1.4751,1.4314,1.529,1.4415,1.3286,1.5884,1.1492,1.514,1.3502,1.4613,1.9313,1.4326,1.255,1.4777,1.3826
1.561,1.4803,1.4778,1.6533,1.3978,1.4667,1.4241,1.529,1.4415,1.323,1.579,1.1364,1.5113,1.3452,1.4496,1.9323,1.4236,1.2591,1.4739,1.3838
1.5545,1.4834,1.4833,1.6471,1.4038,1.4714,1.4314,1.5324,1.4429,1.3296,1.5798,1.1303,1.524,1.3512,1.4459,1.9323,1.4196,1.27,1.4768,1.3788
1.5392,1.4723,1.4833,1.6523,1.4038,1.4615,1.4363,1.5317,1.4379,1.3336,1.5782,1.1252,1.5266,1.3458,1.4541,1.9263,1.4267,1.2639,1.4739,1.3522
1.553,1.4783,1.4836,1.6231,1.4072,1.4504,1.4176,1.5284,1.4529,1.3282,1.5841,1.1209,1.5285,1.3359,1.449,1.9509,1.4389,1.2445,1.4816,1.3718
1.5648,1.4794,1.4901,1.6179,1.3939,1.4559,1.4035,1.5265,1.4522,1.3261,1.5899,1.1316,1.5173,1.3249,1.4374,1.9539,1.4522,1.2269,1.4853,1.37
1.5489,1.4847,1.487,1.6091,1.3872,1.4535,1.4019,1.5156,1.4661,1.3296,1.586,1.1329,1.5232,1.3226,1.4322,1.9459,1.4379,1.2138,1.4663,1.3909
1.5433,1.4717,1.4807,1.6065,1.3922,1.4507,1.4026,1.5169,1.4515,1.3312,1.573,1.1202,1.5368,1.3195,1.442,1.9448,1.4219,1.2269,1.4613,1.3666
1.535,1.464,1.4826,1.6268,1.3842,1.4396,1.4213,1.5338,1.4414,1.3377,1.5801,1.131,1.5322,1.321,1.4272,1.9468,1.4186,1.2269,1.4624,1.3634
1.5532,1.4597,1.4883,1.6594,1.3939,1.4439,1.4425,1.5518,1.4486,1.3432,1.586,1.1392,1.5265,1.3151,1.4211,1.9597,1.4213,1.2063,1.4673,1.3735
1.5628,1.4489,1.4883,1.6618,1.3964,1.4425,1.439,1.5416,1.4613,1.3422,1.5753,1.1303,1.5381,1.3143,1.4378,1.9621,1.4098,1.2063,1.4594,1.3683
1.5574,1.4512,1.4867,1.6422,1.399,1.4408,1.4299,1.558,1.4682,1.3412,1.5876,1.137,1.5427,1.3145,1.4272,1.9602,1.413,1.2156,1.4585,1.3696
1.5731,1.4618,1.4908,1.6599,1.4175,1.4573,1.4384,1.5377,1.4695,1.3412,1.6,1.1446,1.55,1.3226,1.4196,1.9568,1.4193,1.2245,1.461,1.3683
1.5719,1.4663,1.4982,1.6679,1.3939,1.4542,1.439,1.5454,1.471,1.3438,1.6026,1.1405,1.5396,1.3218,1.4218,1.9563,1.4268,1.2353,1.4597,1.3585
1.5814,1.4878,1.5213,1.6748,1.3952,1.4589,1.4376,1.5258,1.4606,1.3422,1.606,1.1446,1.5299,1.3462,1.4272,1.9641,1.4262,1.2445,1.4679,1.386
1.5589,1.5232,1.5374,1.6688,1.3804,1.4529,1.4404,1.5231,1.4479,1.3412,1.6026,1.1323,1.5217,1.3865,1.4193,1.9403,1.4268,1.2368,1.4657,1.3879
1.5381,1.5095,1.514,1.6599,1.3786,1.4481,1.4035,1.5442,1.4723,1.3442,1.5892,1.1209,1.5244,1.3768,1.4183,1.9299,1.4064,1.2353,1.4538,1.3826
1.5266,1.4987,1.5054,1.6387,1.3922,1.4393,1.3687,1.5305,1.4408,1.3572,1.5846,1.1166,1.5117,1.3581,1.4099,1.9341,1.4045,1.233,1.4571,1.3621
1.5279,1.5034,1.5027,1.6302,1.4116,1.4323,1.3614,1.5149,1.4104,1.3189,1.5668,1.1424,1.4935,1.3581,1.4241,1.9602,1.3856,1.2279,1.4532,1.3398
1.5091,1.5247,1.5027,1.6312,1.4257,1.4283,1.3769,1.5066,1.4175,1.3369,1.5547,1.1498,1.5075,1.3751,1.4304,1.9617,1.3681,1.2269,1.4314,1.3508
1.5091,1.5274,1.5072,1.6392,1.4289,1.4467,1.3753,1.508,1.4183,1.3302,1.5489,1.1452,1.525,1.3357,1.4404,1.9341,1.3675,1.2133,1.4072,1.3259
1.5463,1.5477,1.5257,1.6775,1.4293,1.4535,1.3824,1.5122,1.4378,1.3164,1.564,1.1611,1.5383,1.3782,1.439,1.9568,1.3863,1.2156,1.4242,1.3604
1.5603,1.5674,1.525,1.6943,1.4123,1.4532,1.4094,1.521,1.445,1.309,1.5577,1.1755,1.5325,1.3769,1.4259,1.9689,1.3945,1.2269,1.4285,1.3838
1.5439,1.5458,1.5288,1.7008,1.414,1.4501,1.4255,1.5467,1.4221,1.2856,1.5738,1.1617,1.5307,1.3587,1.4278,1.9899,1.3885,1.2148,1.4355,1.3838
1.5378,1.5347,1.5164,1.7021,1.4326,1.4439,1.4103,1.5344,1.4145,1.2993,1.5676,1.155,1.5254,1.3558,1.4403,1.9997,1.3885,1.1942,1.4228,1.382
1.5252,1.5153,1.5111,1.6877,1.4219,1.4512,1.4176,1.5311,1.4221,1.2938,1.5619,1.1544,1.5155,1.3387,1.4331,2.0032,1.3773,1.2057,1.4116,1.3608
1.5312,1.5261,1.5193,1.6851,1.4312,1.4628,1.4176,1.525,1.4273,1.2916,1.5623,1.1641,1.5173,1.3339,1.4445,2.0019,1.3724,1.2017,1.4163,1.3647
1.5418,1.5352,1.5087,1.6642,1.4376,1.4521,1.4355,1.5204,1.4267,1.273,1.5798,1.1655,1.5367,1.3255,1.4564,2.0098,1.3753,1.2191,1.4314,1.3612
1.5492,1.5384,1.5172,1.6771,1.4285,1.4669,1.4352,1.5324,1.4414,1.2632,1.5761,1.1755,1.5219,1.3391,1.457,1.9964,1.3877,1.2603,1.427,1.3766
1.5737,1.5352,1.5123,1.6856,1.4384,1.4562,1.4349,1.5396,1.44,1.2695,1.5701,1.1596,1.5306,1.3107,1.4558,1.9993,1.3681,1.234,1.4009,1.3674
1.555,1.4987,1.4962,1.6509,1.44,1.4425,1.4219,1.5338,1.4472,1.2524,1.539,1.1335,1.5421,1.2903,1.4381,1.9862,1.3514,1.2127,1.3886,1.3766
1.5552,1.5054,1.4984,1.6697,1.4339,1.4459,1.4249,1.5231,1.4564,1.2492,1.5523,1.1477,1.523,1.2997,1.42,2.0019,1.3506,1.2274,1.3916,1.3638
1.5628,1.4983,1.4916,1.6679,1.4395,1.4562,1.4153,1.529,1.4479,1.2463,1.5518,1.1287,1.5284,1.3047,1.4183,1.9885,1.3493,1.2122,1.3936,1.3365
1.5653,1.4983,1.4979,1.6353,1.4365,1.4481,1.395,1.5305,1.4493,1.2504,1.5349,1.1209,1.5315,1.292,1.4237,2.001,1.3332,1.1931,1.3993,1.3379
1.5595,1.5054,1.4967,1.6427,1.4239,1.4341,1.3904,1.539,1.4392,1.2492,1.5319,1.1294,1.534,1.2785,1.4186,2.0163,1.3294,1.1967,1.3856,1.3351
1.574,1.5139,1.5075,1.6432,1.4071,1.4384,1.3911,1.5357,1.4259,1.2443,1.5363,1.1342,1.5085,1.2878,1.4155,1.9944,1.3308,1.2133,1.4009,1.3322
1.5751,1.5153,1.4886,1.6312,1.4163,1.4283,1.3959,1.5371,1.4151,1.262,1.5442,1.1351,1.5075,1.2858,1.4255,1.9746,1.3355,1.2133,1.4451,1.3422
1.5514,1.4921,1.4836,1.6422,1.3985,1.425,1.3965,1.5258,1.4288,1.2418,1.5547,1.1281,1.4789,1.292,1.4099,1.9708,1.34,1.2138,1.4571,1.3226
1.5459,1.5069,1.5054,1.6519,1.3927,1.437,1.3965,1.5115,1.4326,1.2504,1.5514,1.1377,1.4757,1.292,1.4118,1.9679,1.353,1.2353,1.4464,1.3298
1.5343,1.5124,1.4886,1.6402,1.4203,1.4247,1.3879,1.5143,1.4378,1.2425,1.5354,1.1232,1.4729,1.3006,1.416,1.965,1.3324,1.2274,1.4414,1.3251
1.5392,1.4957,1.4829,1.6451,1.3885,1.4376,1.3784,1.4843,1.4493,1.245,1.5433,1.1358,1.4556,1.2969,1.4151,1.9543,1.3424,1.2325,1.4426,1.3132
1.5396,1.5034,1.4939,1.6363,1.369,1.4521,1.3817,1.4663,1.4213,1.2138,1.5586,1.1471,1.4336,1.3134,1.4096,1.9504,1.3506,1.238,1.444,1.3318
1.5054,1.4794,1.4655,1.6107,1.4148,1.4411,1.3614,1.46,1.4121,1.2299,1.5224,1.1202,1.4419,1.3034,1.3932,1.9423,1.3355,1.2185,1.4281,1.3073
1.4907,1.4545,1.4473,1.5773,1.4079,1.4384,1.3336,1.4513,1.3888,1.2143,1.4978,1.0917,1.4495,1.2824,1.3962,1.9489,1.3103,1.1778,1.4038,1.2744
1.4843,1.4601,1.4467,1.5767,1.4123,1.4306,1.3604,1.4616,1.3831,1.2204,1.5015,1.0896,1.4404,1.294,1.4115,1.9451,1.3239,1.1821,1.387,1.266
1.4847,1.4371,1.4601,1.579,1.4103,1.4371,1.3512,1.4639,1.3797,1.2299,1.5206,1.0903,1.4448,1.2667,1.4,1.9352,1.3324,1.1976,1.3925,1.2651
1.471,1.4419,1.4573,1.5879,1.3943,1.4559,1.3545,1.4776,1.3978,1.2151,1.5319,1.0849,1.4436,1.2978,1.3997,1.9464,1.3247,1.2092,1.4035,1.2577
1.471,1.4465,1.4658,1.5824,1.4064,1.4515,1.3373,1.4616,1.393,1.2235,1.5001,1.081,1.4679,1.2997,1.3604,1.9393,1.2995,1.2162,1.3932,1.2683
1.4836,1.4408,1.4669,1.5755,1.414,1.4535,1.3247,1.4747,1.4104,1.2312,1.4776,1.0667,1.4728,1.3216,1.3636,1.9258,1.2655,1.2127,1.3777,1.2792
1.4935,1.4717,1.4898,1.6016,1.4067,1.4133,1.3485,1.4747,1.4151,1.2177,1.4978,1.1021,1.4597,1.4778,1.3701,1.926,1.2894,1.2297,1.3902,1.2749
1.5075,1.4804,1.5009,1.6195,1.4254,1.4294,1.3587,1.4806,1.425,1.2198,1.5053,1.0986,1.4472,1.4829,1.3675,1.9464,1.3019,1.2395,1.4082,1.2903
1.5077,1.4459,1.4839,1.6022,1.4175,1.437,1.3391,1.4561,1.425,1.2204,1.5184,1.0748,1.4504,1.4773,1.3644,1.9263,1.2936,1.2353,1.4094,1.2819
1.5139,1.4597,1.4842,1.5885,1.4334,1.4315,1.3442,1.4585,1.4296,1.2312,1.5237,1.0803,1.4406,1.4819,1.3636,1.914,1.2918,1.247,1.4076,1.2819
1.5097,1.4783,1.4944,1.5862,1.4281,1.4273,1.3512,1.4498,1.437,1.2338,1.5329,1.0824,1.4294,1.4802,1.3428,1.9247,1.2951,1.2263,1.3993,1.2828
1.5046,1.49,1.4857,1.5629,1.425,1.4166,1.3424,1.4334,1.4378,1.2292,1.5329,1.0888,1.4459,1.4826,1.345,1.932,1.296,1.2325,1.4038,1.284
1.478,1.4869,1.4823,1.5467,1.4339,1.4021,1.3408,1.4096,1.4472,1.2343,1.5231,1.0941,1.4442,1.4663,1.3558,1.9464,1.2986,1.2269,1.3993,1.2753
1.496,1.4983,1.5081,1.5784,1.4422,1.4126,1.346,1.4393,1.4326,1.245,1.5361,1.0969,1.4412,1.4832,1.3701,1.9563,1.3077,1.2368,1.4098,1.2824
1.5222,1.5013,1.5143,1.5704,1.4576,1.4232,1.3629,1.4513,1.4392,1.238,1.5438,1.1153,1.4259,1.4935,1.3729,1.9493,1.3199,1.2492,1.4236,1.2982
1.5254,1.5089,1.5011,1.5807,1.4679,1.428,1.3587,1.4417,1.4592,1.2625,1.5598,1.1209,1.4459,1.5041,1.3818,1.9582,1.3134,1.2533,1.4376,1.3043
1.5226,1.4884,1.4886,1.5773,1.4496,1.4255,1.3614,1.4685,1.4259,1.2667,1.5361,1.1139,1.461,1.5077,1.3822,1.9641,1.3199,1.2502,1.4309,1.2951
1.5521,1.4957,1.4987,1.583,1.4504,1.4419,1.3777,1.4806,1.4436,1.2672,1.5447,1.1252,1.4669,1.5103,1.3768,1.9802,1.3199,1.2582,1.4406,1.3092
